id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,budget
26010424,Private Apartment 30mins from Times Square,195497710,Christopher,Manhattan,Inwood,40.86903,-73.91825,Entire home/apt,95,3,22,2019-06-27,2.06,1,251,Cheap
26085068,"Lovely apartment in INWOOD, Manhattan",50814751,Maki,Manhattan,Inwood,40.86833,-73.92291,Entire home/apt,85,18,2,2019-01-13,0.21,1,16,Cheap
26279108,Spacious sun-drenched room in Manhattan,39872420,Elizabeth,Manhattan,Inwood,40.86347,-73.92286999999999,Private room,50,1,1,2018-07-01,0.08,1,0,Cheap
26304847,Sound Bath Sanctuary I Manhattan,7217937,Joule,Manhattan,Inwood,40.86764,-73.9259,Private room,50,2,17,2019-06-18,1.54,2,243,Cheap
26447297,Northern Manhattan Getaway,319488,Melinda,Manhattan,Inwood,40.86755,-73.9287,Private room,125,2,21,2019-06-23,1.82,1,141,Cheap
26570172,Manhathan NY,199793200,Romulo,Manhattan,Inwood,40.86735,-73.91762,Private room,53,3,3,2018-08-23,0.26,1,0,Cheap
26571135,Private Bedroom in Manhattan,167621521,Emma,Manhattan,Inwood,40.86411,-73.92241,Private room,35,3,1,2018-07-31,0.09,1,0,Cheap
26635476,Newly Renovated Apartment in Upper Manhattan!,57322447,Matthew,Manhattan,Inwood,40.86159,-73.92616,Entire home/apt,100,4,3,2018-10-31,0.26,1,0,Cheap
27012241,Cozy Nook in Washington Heights,203235966,Nicole,Manhattan,Inwood,40.86203,-73.93037,Entire home/apt,71,1,7,2019-01-01,0.67,1,1,Cheap
27131137,New York City Apartment -minimum 30 day rental,49786789,Jp,Manhattan,Inwood,40.86945,-73.92123000000001,Entire home/apt,106,30,1,2019-03-09,0.25,1,8,Cheap
27260962,Quiet Manhattan Bedroom - sublet/roommate,49435345,Caitlin,Manhattan,Inwood,40.86813,-73.92393,Private room,50,30,9,2018-10-15,0.81,1,57,Cheap
27332770,Warm Home w/ Private Garden (Inwood Manhattan NYC),80381355,Mary,Manhattan,Inwood,40.86912,-73.92183,Entire home/apt,195,2,6,2019-03-31,0.53,1,0,Cheap
27602495,New York Apartment,15322945,Loris,Manhattan,Inwood,40.86139,-73.92744,Private room,60,1,26,2019-05-26,2.36,1,365,Cheap
27978240,Private/Relaxing Queen PopUp bed 30min2timessqr,4290578,Noah,Manhattan,Inwood,40.86524,-73.92195,Private room,45,1,12,2019-02-08,1.37,1,0,Cheap
28250863,Clean & Spacious room in NYC,136121042,Janilssa,Manhattan,Inwood,40.86319,-73.92671999999999,Private room,60,2,4,2019-04-30,0.39,1,359,Cheap
28896728,A HIDDEN GEM W/ QUEEN BED & COUCHES 20 MINS TO NYC,51025844,Kdn,Manhattan,Inwood,40.86697,-73.92534,Private room,99,1,3,2019-04-21,0.4,3,365,Cheap
29124476,Lovely private bedroom in Manhattan,20825054,Andres,Manhattan,Inwood,40.86565,-73.92348,Private room,50,2,44,2019-07-07,4.85,1,271,Cheap
29261640,Cozy&Nice Bedroom in an Apt/NYC Inwood location,140640991,Fabricio,Manhattan,Inwood,40.86261,-73.92295,Private room,100,3,8,2019-05-23,0.95,1,165,Cheap
29621786,New York room uptown,34911780,Daniel,Manhattan,Inwood,40.859609999999996,-73.92911,Private room,66,3,1,2018-11-05,0.12,2,107,Cheap
29962965,Dyckman Delight - Upscale Apartment Uptown,3230788,Nicholas,Manhattan,Inwood,40.86268,-73.9238,Entire home/apt,200,2,22,2019-06-30,2.83,1,283,Cheap
30013811,Alexander,224711439,S Xander,Manhattan,Inwood,40.86414,-73.92537,Private room,50,3,1,2018-12-29,0.16,1,0,Cheap
30047371,Home away from Home! 25 Mins from Time Square,59240650,Angely,Manhattan,Inwood,40.8597,-73.92748,Private room,75,2,5,2019-01-05,0.66,1,0,Cheap
30049817,Modern Manhattan Apartment,140830391,Jay,Manhattan,Inwood,40.86159,-73.92685999999999,Private room,60,1,15,2019-06-24,2.01,9,89,Cheap
30269789,private room in apt near Fort Tryon Park.,87897420,Anne,Manhattan,Inwood,40.861709999999995,-73.92945,Private room,65,4,1,2019-01-01,0.16,1,13,Cheap
30274568,Cleo’s Royale II,157141199,Adeola,Manhattan,Inwood,40.86184,-73.92756999999999,Private room,65,5,2,2019-04-28,0.32,2,365,Cheap
30285056,"LOVELY, SPACIOUS FURNISHED MANHATTAN BEDROOM",31374,Shon,Manhattan,Inwood,40.863279999999996,-73.92184,Private room,50,3,0,,,3,96,Cheap
30514000,"Cozy, quite, clean place to feel like home",160778490,Batka,Manhattan,Inwood,40.86565,-73.92486,Private room,40,2,3,2019-06-01,0.42,1,19,Cheap
30694768,A Relaxing Place in Inwood,188050970,Walkiria,Manhattan,Inwood,40.85962,-73.92971,Private room,65,1,25,2019-06-26,3.89,1,86,Cheap
31085569,AFFORDABLE LUXURY...ENTIRE APARTMENT @ Its Best!,123519201,Festus Atu,Manhattan,Inwood,40.868559999999995,-73.92623,Entire home/apt,300,1,12,2019-06-16,2.98,2,357,Cheap
31340539,Travel alone? Stay like at your friend's house!,207173529,Tamara,Manhattan,Inwood,40.86772,-73.92057,Private room,65,1,2,2019-04-14,0.64,1,0,Cheap
31435994,Cozy Bedroom Uptown Manhattan,47515751,Jennyfer,Manhattan,Inwood,40.86772,-73.92563,Private room,40,4,1,2019-03-05,0.24,2,81,Cheap
31929437,Upscale & Modern Duplex Apartment Sleeps 8,183886601,Lee,Manhattan,Inwood,40.86763,-73.92259,Entire home/apt,175,30,1,2019-03-18,0.27,2,8,Cheap
32013622,Room for rent from March to August.,1767221,Yael,Manhattan,Inwood,40.86622,-73.92233,Private room,48,160,0,,,2,179,Cheap
32020961,Full Sized Bed(in bunk) in Inwood *entire apt*,21836588,Kimberly,Manhattan,Inwood,40.864540000000005,-73.9246,Entire home/apt,35,1,33,2019-06-25,6.56,1,5,Cheap
32105616,"Beautiful 2BR Manhattan Apt, 2 blocks from subway",39444059,Gwyneth,Manhattan,Inwood,40.86886,-73.92407,Entire home/apt,100,1,0,,,1,13,Cheap
32470732,New Renovate in 2019 & Everything is New,19303369,Hiroki,Manhattan,Inwood,40.8647,-73.92353,Private room,29,30,0,,,37,1,Cheap
32722219,New Beautiful Apt in Manhattan 30min to Midtown,19303369,Hiroki,Manhattan,Inwood,40.86428,-73.92199000000001,Private room,27,29,1,2019-05-31,0.77,37,32,Cheap
32792849,Private half bath in Manhattan NEW construction,19303369,Hiroki,Manhattan,Inwood,40.86411,-73.92353,Private room,33,30,0,,,37,0,Cheap
32792970,Everything is New. Rare New apartment in Manhattan,19303369,Hiroki,Manhattan,Inwood,40.86423,-73.92348,Private room,33,29,1,2019-06-01,0.79,37,32,Cheap
33129394,Northern Manhattan Bicycle & Guitar Oasis,249404981,Susan,Manhattan,Inwood,40.869479999999996,-73.92121999999999,Entire home/apt,129,2,0,,,1,65,Cheap
33141938,Clean Beautiful New apartment renovated in 2019,19303369,Hiroki,Manhattan,Inwood,40.86507,-73.92348,Private room,35,29,0,,,37,31,Cheap
33230088,Bedroom in NYC - Minutes to Central Park!!,140830391,Jay,Manhattan,Inwood,40.86208,-73.9269,Private room,100,1,2,2019-06-19,0.78,9,324,Cheap
33230211,Bedroom in NYC!! - Minutes to Central Park!!,140830391,Jay,Manhattan,Inwood,40.863240000000005,-73.92681999999999,Private room,100,1,4,2019-07-01,1.58,9,315,Cheap
33230303,Bedroom in NYC - Minutes to Central Park!!,140830391,Jay,Manhattan,Inwood,40.86182,-73.92667,Private room,100,1,7,2019-07-05,2.33,9,324,Cheap
33230477,NYC Bedroom!! - Minutes to Central Park!!,140830391,Jay,Manhattan,Inwood,40.86387,-73.92711,Private room,180,5,6,2019-06-23,1.94,9,323,Cheap
33406864,Manhattan Luxury Private Bedroom!!!,224317184,Luke,Manhattan,Inwood,40.862590000000004,-73.92728000000001,Private room,90,3,2,2019-06-15,0.97,8,282,Cheap
33407038,Manhattan Luxury Private Bedroom!!,224317184,Luke,Manhattan,Inwood,40.862140000000004,-73.92708,Private room,90,3,1,2019-06-04,0.86,8,252,Cheap
33407108,Manhattan Luxury Private Bedroom,224317184,Luke,Manhattan,Inwood,40.862559999999995,-73.92886999999999,Private room,90,3,1,2019-05-20,0.6,8,258,Cheap
33407244,Manhattan Luxury Private Bedroom!,224317184,Luke,Manhattan,Inwood,40.863640000000004,-73.92835,Private room,90,3,4,2019-06-01,1.85,8,237,Cheap
33470580,Top Floor Two Bedroom at Top of Manhattan,19931875,Luz & Ruben,Manhattan,Inwood,40.867740000000005,-73.92401,Entire home/apt,99,5,3,2019-05-22,1.3,3,271,Cheap
33472626,Top room with a view Quiet Easy A-train downtown,19931875,Luz & Ruben,Manhattan,Inwood,40.86804,-73.92429,Private room,57,7,1,2019-07-01,1.0,3,225,Cheap
33681005,Cozy 1 br Apt In Uptown Manhattan,39395975,Matt,Manhattan,Inwood,40.86725,-73.92726,Entire home/apt,150,1,0,,,1,16,Cheap
33769930,quiet inwood space,254567452,Sophia,Manhattan,Inwood,40.87079,-73.91960999999999,Private room,70,1,7,2019-06-04,2.59,1,73,Cheap
33851889,Spacious Room in great location,37917699,Moises,Manhattan,Inwood,40.86202,-73.92771,Private room,45,2,2,2019-06-19,2.0,1,180,Cheap
33996362,Cozy Bedroom in a New York EDITION Apartment,43502871,Gilberto,Manhattan,Inwood,40.86517,-73.92995,Private room,95,3,0,,,1,216,Cheap
34172085,Spacious private bedroom in Manhattan.,257993786,Ronnie,Manhattan,Inwood,40.86473,-73.92641,Private room,60,1,9,2019-07-07,6.28,1,352,Cheap
34178190,Room in Bright Authentic New York Style Apartment,204806146,Broque,Manhattan,Inwood,40.86594,-73.92487,Private room,46,1,7,2019-06-30,3.28,1,143,Cheap
34320238,Manhattan Private Luxury Bedroom!!!!!,224317184,Luke,Manhattan,Inwood,40.86234,-73.92705,Private room,90,3,0,,,8,255,Cheap
34424598,Bedroom in NYC - Minutes to Central Park!!!,140830391,Jay,Manhattan,Inwood,40.861909999999995,-73.92726,Private room,125,2,1,2019-06-24,1.0,9,335,Cheap
34670423,Newly Renovated Modern Home,259426283,Keymi,Manhattan,Inwood,40.862840000000006,-73.92704,Private room,60,1,2,2019-05-28,1.18,1,326,Cheap
34718143,Charming & Cozy Bedroom in Manhattan,19638778,Synclaire,Manhattan,Inwood,40.86592,-73.9217,Private room,100,2,0,,,1,89,Cheap
34742586,Bright and Sunny Urban Getaway,85521952,Gregory,Manhattan,Inwood,40.86858,-73.92042,Entire home/apt,200,2,1,2019-06-30,1.0,1,234,Cheap
34856733,Large spacious room,20110967,Maria,Manhattan,Inwood,40.86025,-73.92647,Private room,24,10,0,,,1,145,Cheap
35119736,The Academy - walk to subway + tons of culture!,16424639,Andy,Manhattan,Inwood,40.86353,-73.92349,Entire home/apt,87,4,1,2019-07-03,1.0,1,13,Cheap
35424418,Sunny Northern Nook,23455550,Kyle,Manhattan,Inwood,40.86542,-73.92092,Entire home/apt,100,1,0,,,1,0,Cheap
35428765,Very cosy apartment in uptown Manhattan,44452858,Taner,Manhattan,Inwood,40.86639,-73.92369000000001,Entire home/apt,150,7,0,,,1,8,Cheap
35651982,Modern Manhattan Apartment,72015429,Julian,Manhattan,Inwood,40.86114,-73.92716999999999,Private room,59,1,0,,,1,357,Cheap
35765145,Big comfortable private bedroom in Upper Manhattan,266770733,Eduardo,Manhattan,Inwood,40.85988,-73.92703,Private room,50,2,1,2019-06-24,1.0,1,11,Cheap
35841291,Large bedroom in super large elevator building,153313824,Jeffrey,Manhattan,Inwood,40.864709999999995,-73.92474,Private room,100,1,0,,,1,365,Cheap
36305881,Manhattan On The Hill,273038911,Denise,Manhattan,Inwood,40.8683,-73.92161,Entire home/apt,349,2,0,,,1,365,Cheap
36472171,1 bedroom in sunlit apartment,99144947,Brenda,Manhattan,Inwood,40.86845,-73.92449,Private room,80,1,0,,,1,79,Cheap
9657,Modern 1 BR / NYC / EAST VILLAGE,21904,Dana,Manhattan,East Village,40.7292,-73.98541999999999,Entire home/apt,180,14,29,2019-04-19,0.24,1,67,Average
12192,ENJOY Downtown NYC!,46978,Edward,Manhattan,East Village,40.7229,-73.98199,Private room,68,2,245,2019-06-21,2.08,2,96,Average
16580,"Sunny, Modern room in East Village!",64442,Reka,Manhattan,East Village,40.726490000000005,-73.97904,Private room,80,1,338,2019-07-01,4.72,2,72,Average
16821,Large Room in Amazing East Village Apt,4396,Casey,Manhattan,East Village,40.72298,-73.98474,Private room,99,1,106,2019-06-21,1.26,2,336,Average
17037,Lovely EV Artist's Home,66035,Anna,Manhattan,East Village,40.72162,-73.98008,Entire home/apt,230,9,49,2018-05-14,0.43,1,116,Average
18127,Charming East Village One Bedroom Flat,69829,Josh,Manhattan,East Village,40.72828,-73.98801,Entire home/apt,190,5,21,2019-01-02,0.2,1,224,Average
20299,Oh glorious spring!,62407,Edward,Manhattan,East Village,40.72334,-73.9844,Private room,60,3,194,2019-06-30,1.73,1,26,Average
20300,Great Location for NYC,76627,Pas,Manhattan,East Village,40.72912,-73.98057,Private room,50,1,2,2016-02-14,0.05,1,0,Average
26559,Beautiful Apartment East Village,112793,Sally,Manhattan,East Village,40.7288,-73.98192,Entire home/apt,140,7,12,2017-12-11,0.13,1,164,Average
26933,2 BR / 2 Bath Duplex Apt with patio! East Village,72062,Bruce,Manhattan,East Village,40.7254,-73.98156999999999,Entire home/apt,350,2,7,2017-08-09,0.06,4,298,Average
27385,Great Large 1 BR apt  in East Village!,72062,Bruce,Manhattan,East Village,40.72555,-73.97965,Entire home/apt,225,1,115,2019-06-07,1.05,4,299,Average
27883,East Village Sanctuary,120223,Jen,Manhattan,East Village,40.72245,-73.98527,Entire home/apt,100,4,25,2011-12-10,0.23,1,0,Average
29683,Stylish & Sleek Apartment Near SoHo!,125857,Uli,Manhattan,East Village,40.72392,-73.99143000000001,Entire home/apt,185,5,73,2019-06-25,0.66,1,209,Average
33014,NYC Zen,143048,Paula,Manhattan,East Village,40.72354,-73.98295,Entire home/apt,195,3,30,2019-06-17,0.28,1,248,Average
44212,West Inn 2 - East Village,72062,Bruce,Manhattan,East Village,40.72518,-73.98034,Private room,125,1,84,2019-06-23,0.78,4,310,Average
56467,Cozy East Village Railroad 1 Bed!,267593,Leonardo,Manhattan,East Village,40.72752,-73.98432,Entire home/apt,130,1,204,2019-07-01,2.04,1,192,Average
57468,"Modern, Large East Village Loft",239208,Ori,Manhattan,East Village,40.72821,-73.98701,Entire home/apt,189,3,205,2019-06-23,1.96,1,0,Average
57740,Quiet & Clean Retreat in the City,275459,I,Manhattan,East Village,40.73012,-73.99053,Entire home/apt,239,3,7,2019-05-24,0.07,1,351,Average
60680,The gem of the East Village,292630,Mich,Manhattan,East Village,40.72654,-73.98049,Entire home/apt,99,2,127,2019-06-20,1.22,1,320,Average
62427,Great East Village Apartment Rental,303882,Brie,Manhattan,East Village,40.7268,-73.99079,Entire home/apt,130,50,56,2019-05-26,0.58,1,56,Average
62891,Smallest House In The Village,306545,Olivia,Manhattan,East Village,40.72477,-73.98161,Entire home/apt,175,3,185,2019-05-24,1.78,2,326,Average
63693,Cottage in the Village,306545,Olivia,Manhattan,East Village,40.72185,-73.98246,Entire home/apt,390,5,143,2019-06-19,1.38,2,316,Average
64015,Prime East Village 1 Bedroom,146944,David,Manhattan,East Village,40.72807,-73.98594,Entire home/apt,200,3,0,,,1,0,Average
64837,ENJOY Downtown NYC!!,46978,Edward,Manhattan,East Village,40.723209999999995,-73.98156999999999,Private room,68,2,203,2019-06-23,1.96,2,86,Average
65562,CHARMING EAST VILLAGE 2 (or 1) BR,320450,Mary D,Manhattan,East Village,40.72956,-73.98158000000001,Entire home/apt,129,7,5,2019-01-03,0.15,1,231,Average
66251,East Village Loft with Piano & Patio,324460,Samir,Manhattan,East Village,40.72681,-73.98534000000001,Entire home/apt,212,3,67,2019-06-25,1.31,1,51,Average
70128,"Large, Sunny Room East Village NYC",354330,Eyal,Manhattan,East Village,40.73198,-73.98881,Private room,65,3,52,2019-01-10,0.63,1,5,Average
70609,Great Large 3 BR/2 Bath Duplex with Private Patio!,72062,Bruce,Manhattan,East Village,40.72542,-73.97986,Entire home/apt,500,2,48,2019-06-16,0.48,4,297,Average
80493,Cozy room in East Village with AC,434987,Jennifer,Manhattan,East Village,40.723290000000006,-73.98486,Private room,71,2,182,2019-07-04,1.81,1,200,Average
82638,"Charming Artist's Flat, East Village",449787,Sarah,Manhattan,East Village,40.72399,-73.98374,Entire home/apt,169,4,240,2019-06-06,2.4,1,276,Average
83847,East Village Designer's 1-BR APT,410094,Yvette,Manhattan,East Village,40.724509999999995,-73.98094,Entire home/apt,225,2,33,2019-01-02,0.33,1,0,Average
84659,Large Studio--Heart of East Village,462776,Kyle,Manhattan,East Village,40.728429999999996,-73.98895,Entire home/apt,139,1,388,2019-06-26,3.88,1,142,Average
103806,BOHEMIAN EAST VILLAGE 2 BED HAVEN,251176,Jason,Manhattan,East Village,40.725770000000004,-73.98745,Entire home/apt,249,5,166,2019-05-27,1.68,2,365,Average
118680,Spacious East Village apt near it all,599354,Bobby,Manhattan,East Village,40.73067,-73.98702,Private room,87,2,0,,,1,0,Average
125053,⚡Quiet Gem w/roof deck on NY's Hottest Street⚡,622460,Justin,Manhattan,East Village,40.72533,-73.99143000000001,Entire home/apt,395,2,70,2019-07-01,0.73,1,170,Average
126443,☆Massive DUPLEX☆ 2BR & 2BTH East Village 9+ Guests,627217,Seith,Manhattan,East Village,40.72939,-73.98857,Entire home/apt,189,2,403,2019-07-07,4.1,3,201,Average
140973,"East Village, King-Sized, Charmer",686147,Dave,Manhattan,East Village,40.72274,-73.97581,Entire home/apt,185,2,69,2019-05-26,0.71,1,233,Average
142069,"EAST VILLAGE STUDIO, sunny & quiet",277747,Josh,Manhattan,East Village,40.72485,-73.97813000000001,Entire home/apt,150,4,22,2014-11-10,0.23,1,0,Average
144148,1 Bdrm in 4 Bdrm dupelx/roof deck,299755,Jonathan,Manhattan,East Village,40.72217,-73.98419,Private room,96,1,34,2016-01-05,0.58,1,0,Average
152078,CHARMING PRIVATE BEDROOM EAST VILLAGE,731904,Ewelina,Manhattan,East Village,40.72674,-73.9782,Private room,95,7,25,2019-02-12,0.3,1,359,Average
153780,Private E. Village Townhouse Stay,739499,Donna,Manhattan,East Village,40.72587,-73.98438,Private room,175,3,175,2019-06-28,1.8,1,236,Average
160994,In the heart of East Village,770831,James,Manhattan,East Village,40.72972,-73.97995,Entire home/apt,200,2,103,2019-06-24,1.08,1,235,Average
163814,☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 4 ☆,627217,Seith,Manhattan,East Village,40.72636,-73.98917,Entire home/apt,99,2,280,2019-07-05,2.92,3,257,Average
168084,Light-filled East Village Delight,800982,Chris,Manhattan,East Village,40.72578,-73.97879,Entire home/apt,190,3,147,2019-06-30,1.6,1,27,Average
176653,East Village bedroom w rooftop,844862,Cj,Manhattan,East Village,40.72974,-73.98201,Private room,100,4,49,2019-05-07,0.51,2,43,Average
188674,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,909234,Leslie,Manhattan,East Village,40.73217,-73.98801,Entire home/apt,165,1,63,2018-01-12,0.68,1,0,Average
191075,Sun-drenched East Village Penthouse,923915,Matthew,Manhattan,East Village,40.72566,-73.97748,Private room,110,3,81,2019-03-28,0.85,2,274,Average
200955,STYLISH EAST VILLAGE FLAT,568325,Simone,Manhattan,East Village,40.73089,-73.98195,Entire home/apt,160,30,25,2018-04-30,0.26,1,46,Average
211974,East Village House -- Unique!,272730,Goldi,Manhattan,East Village,40.72956,-73.97903000000001,Entire home/apt,250,1,60,2019-07-01,0.65,1,0,Average
220946,Newly Reno’d Chic Quiet Exec 1BR,1144415,Lisa,Manhattan,East Village,40.72229,-73.97901,Entire home/apt,146,3,142,2019-06-16,1.5,1,166,Average
227735,Alpha-Bet City entire floor large cool 2br -L.E.S,1187935,Daniel,Manhattan,East Village,40.72416,-73.9853,Entire home/apt,288,2,120,2019-06-24,1.27,1,229,Average
229367,COMFY ROOM/COFFEE AND BAGEL/WEEKLY DISCOUNT,1097545,Carol,Manhattan,East Village,40.72645,-73.98035,Private room,89,1,278,2019-07-03,2.95,3,192,Average
230956,Wonderfully inviting East Village,1207399,Mark,Manhattan,East Village,40.727090000000004,-73.98274,Private room,90,1,109,2015-10-02,1.15,1,333,Average
236806,charming 2bdrm apt in East Village,1151987,Juvie,Manhattan,East Village,40.722640000000006,-73.9837,Entire home/apt,160,4,0,,,1,0,Average
263190,Room in East Village with Private Entrance,1020539,Dominique,Manhattan,East Village,40.72534,-73.98591,Private room,88,2,69,2019-01-01,0.91,2,0,Average
270345,SUPER CUTE EAST VILLAGE APARTMENT,1415590,Cameron,Manhattan,East Village,40.724540000000005,-73.99150999999999,Entire home/apt,250,3,24,2019-06-27,0.26,1,16,Average
272044,Luxury Designer Downtown Apartment,1195295,M,Manhattan,East Village,40.722570000000005,-73.98465,Entire home/apt,299,3,49,2018-10-27,0.53,1,365,Average
277370,Location wins for East Village Apt,1448432,Jim,Manhattan,East Village,40.73168,-73.98662,Entire home/apt,139,30,52,2019-05-13,0.6,1,314,Average
283090,Spacious East Village Apartment,511175,Luis,Manhattan,East Village,40.7241,-73.97899,Entire home/apt,180,7,24,2018-08-10,0.26,2,125,Average
285442,Huge room with private balcony,1475866,Jesper,Manhattan,East Village,40.731190000000005,-73.98819,Private room,300,6,1,2013-05-06,0.01,1,0,Average
289020,Sunny 1BR Center of East Village!,347036,Jasmine,Manhattan,East Village,40.72948,-73.98694,Entire home/apt,179,8,15,2018-08-29,0.19,1,0,Average
289288,Perfect East Village Apartment,1502469,Max,Manhattan,East Village,40.72506,-73.98865,Entire home/apt,219,2,129,2019-05-11,1.42,1,220,Average
314982,Share in NYC's trendy East Village,1617817,Chris,Manhattan,East Village,40.73171,-73.98716999999999,Private room,89,3,136,2019-07-01,1.52,1,193,Average
327521,"Lovely studio in East Village, NY",82896,Esther,Manhattan,East Village,40.725,-73.98850999999999,Entire home/apt,150,5,1,2015-11-16,0.02,1,0,Average
347865,ARTY 2 BED EAST VILLAGE GEM,251176,Jason,Manhattan,East Village,40.72143,-73.98116999999999,Entire home/apt,189,3,265,2019-06-24,2.99,2,355,Average
354095,Large Beautiful East Village 1-Bdrm,1474749,Jared,Manhattan,East Village,40.729859999999995,-73.97913,Entire home/apt,199,6,41,2019-06-07,0.47,1,36,Average
369671,LUXURY 2BD/2BTH - HUGE PATIO,1863713,Alix,Manhattan,East Village,40.72899,-73.97792,Entire home/apt,549,30,58,2019-07-01,0.66,1,200,Average
397297,STUNNING E Vill Penthouse,1982209,Wendy,Manhattan,East Village,40.72634,-73.98267,Entire home/apt,225,3,93,2015-11-17,1.05,1,0,Average
403668,"Gorgeous Sunny, Spacious 1 bdrm in East Village",2013117,Katya,Manhattan,East Village,40.728120000000004,-73.97966,Entire home/apt,147,2,16,2019-01-02,0.18,1,0,Average
